Sample,X,Y,Z
895,-0.004,0.000,0.996
896,-0.004,-0.004,1.000
897,0.004,-0.004,0.992
898,0.000,-0.012,1.004
899,-0.012,-0.012,1.004
900,0.000,-0.051,1.031
901,0.016,-0.012,1.004
902,0.008,-0.012,0.988
903,-0.020,-0.008,0.988
904,-0.012,-0.004,0.996
905,0.004,-0.008,0.992
906,0.023,-0.012,0.980
907,0.004,-0.008,0.973
908,-0.008,-0.004,0.980
909,-0.004,-0.004,0.973
910,0.008,-0.004,0.965
911,0.004,-0.004,0.961
912,0.000,0.000,0.977
913,-0.004,0.000,0.969
914,-0.004,0.004,0.953
915,-0.004,0.000,0.961
916,0.004,-0.004,0.957
917,0.008,0.004,0.961
918,0.008,0.000,0.961
919,-0.004,0.004,0.965
920,-0.023,-0.027,0.934
921,0.012,0.000,0.977
922,0.008,0.004,0.961
923,0.000,0.000,0.969
924,-0.004,0.000,0.980
925,-0.004,-0.008,0.980
926,0.000,-0.004,0.984
927,0.000,-0.004,0.992
928,-0.012,0.000,1.000
929,-0.004,0.004,1.004
930,0.004,-0.012,0.996
