Sample,X,Y,Z
713,0.004,-0.012,0.922
714,-0.004,-0.012,0.941
715,0.004,-0.008,0.934
716,0.004,-0.012,0.941
717,0.000,-0.027,0.957
718,-0.012,-0.020,0.953
719,0.004,-0.020,0.957
720,0.016,-0.016,0.898
721,-0.008,-0.031,0.953
722,-0.008,-0.023,0.980
723,-0.008,-0.027,0.980
724,-0.012,-0.027,1.008
725,-0.008,-0.035,1.000
726,-0.016,-0.035,0.992
727,-0.016,-0.027,1.008
728,-0.012,-0.020,1.012
729,-0.004,-0.023,1.000
730,-0.004,-0.012,0.996
731,-0.008,-0.012,0.988
732,-0.008,-0.012,0.992
733,-0.004,-0.016,0.973
734,0.004,-0.016,0.969
735,0.000,-0.020,0.965
736,-0.008,-0.012,0.957
737,0.000,-0.016,0.949
738,0.008,-0.008,0.938
739,0.008,-0.020,0.930
740,0.004,-0.039,0.875
741,0.008,-0.012,0.914
742,0.008,-0.008,0.922
743,0.012,-0.008,0.930
744,0.020,0.000,0.922
745,0.012,-0.008,0.922
746,0.004,-0.008,0.926
747,0.008,-0.004,0.945
748,0.012,-0.020,0.938
749,0.012,-0.016,0.953
750,0.004,-0.020,0.953
751,0.008,-0.023,0.961
752,0.016,-0.027,0.965
753,0.008,-0.031,0.973
754,0.000,-0.031,0.980
755,0.004,-0.039,0.984
756,0.004,-0.031,0.988
757,0.004,-0.027,0.992
758,0.008,-0.031,0.988
759,0.000,-0.023,1.000
760,0.008,-0.031,0.980
761,0.012,-0.027,0.984
762,0.008,-0.027,0.992
763,0.016,-0.023,0.984
764,0.000,-0.027,0.980
765,0.008,-0.020,0.973
766,0.008,-0.020,0.973
767,0.012,-0.031,0.953
768,0.008,-0.031,0.961
769,0.012,-0.031,0.941
770,0.004,-0.023,0.949
771,0.016,-0.020,0.930
772,0.020,-0.020,0.945
773,0.012,-0.020,0.930
774,0.012,-0.012,0.930
775,0.016,-0.008,0.934
776,0.023,-0.016,0.934
777,0.016,-0.020,0.922
778,0.008,-0.020,0.934
779,0.012,-0.016,0.934
780,0.023,0.016,0.965
781,0.012,-0.023,0.941
782,0.004,-0.039,0.953
783,0.000,-0.027,0.957
784,0.016,-0.023,0.969
785,0.008,-0.027,0.969
786,0.004,-0.039,0.973
787,0.004,-0.027,0.973
788,0.004,-0.023,0.980
789,0.012,-0.023,0.996
790,0.004,-0.027,0.980
791,0.000,-0.023,0.984
792,0.000,-0.023,0.988
793,0.012,-0.020,0.977
794,0.004,-0.027,0.977
795,0.000,-0.031,0.973
796,-0.008,-0.035,0.977
797,-0.008,-0.020,0.977
798,0.004,-0.023,0.977
799,0.004,-0.031,0.969
800,-0.012,-0.070,0.969
801,-0.004,-0.020,0.957
802,0.004,-0.016,0.957
803,0.008,-0.016,0.953
804,0.008,-0.020,0.938
805,-0.004,-0.016,0.938
806,0.000,-0.008,0.945
807,0.000,-0.016,0.941
808,0.000,-0.012,0.938
809,0.000,-0.023,0.945
810,0.000,-0.023,0.941
811,0.000,-0.023,0.938
812,0.008,-0.016,0.945
813,0.004,-0.012,0.949
814,-0.004,-0.020,0.949
815,-0.004,-0.020,0.965
816,0.000,-0.023,0.957
817,0.008,-0.016,0.961
818,0.004,-0.016,0.965
819,-0.004,-0.020,0.977
820,-0.004,-0.016,1.020
821,0.000,-0.027,0.996
822,-0.004,-0.023,0.988
823,0.000,-0.020,0.980
824,-0.012,-0.027,0.980
825,-0.004,-0.027,0.980
826,-0.004,-0.031,0.980
827,0.000,-0.027,0.977
828,-0.004,-0.027,0.980
829,-0.004,-0.027,0.977
830,0.000,-0.027,0.973
831,0.000,-0.023,0.969
832,-0.004,-0.020,0.969
833,-0.008,-0.020,0.965
834,0.000,-0.016,0.953
835,-0.004,-0.016,0.957
