Sample,X,Y,Z
735,0.000,-0.008,0.961
736,-0.008,-0.004,0.961
737,-0.023,-0.008,0.984
738,-0.012,0.004,0.973
739,0.004,-0.004,0.973
740,0.039,-0.020,0.984
741,-0.004,0.000,0.988
742,-0.023,-0.004,0.996
743,-0.012,-0.012,0.984
744,-0.012,-0.008,0.992
745,-0.016,-0.016,1.000
746,-0.027,-0.012,0.996
747,-0.023,-0.012,0.992
748,-0.008,-0.016,0.996
749,-0.016,-0.008,0.996
750,-0.023,-0.008,0.984
751,-0.020,-0.008,0.988
752,-0.012,-0.004,0.996
753,-0.004,-0.004,0.984
754,-0.012,-0.008,0.996
755,-0.016,-0.008,0.984
756,-0.016,-0.004,0.980
757,0.000,-0.008,0.977
758,-0.012,-0.004,0.980
759,-0.023,0.000,0.984
760,-0.012,0.004,0.980
761,-0.008,0.012,0.957
762,0.000,-0.004,0.980
763,0.000,-0.008,0.969
764,-0.012,0.000,0.977
765,-0.008,0.004,0.980
766,0.008,0.004,0.977
767,0.008,0.004,0.973
768,-0.008,0.004,0.973
769,-0.012,0.004,0.973
770,-0.008,0.004,0.965
771,0.004,-0.008,0.973
772,0.000,-0.016,0.980
773,-0.016,-0.016,0.977
774,0.000,-0.008,0.973
775,0.008,-0.012,0.977
776,0.012,-0.008,0.977
777,0.000,-0.008,0.984
778,0.000,0.004,0.980
779,0.004,-0.004,0.992
780,0.020,-0.055,0.965
781,0.004,-0.004,0.988
782,0.004,0.004,0.996
783,0.004,-0.004,0.996
784,0.012,-0.004,0.988
785,0.000,0.000,0.996
786,0.004,0.000,0.988
787,0.012,-0.008,0.988
788,0.023,0.000,0.984
789,0.012,-0.004,0.988
790,0.000,0.004,0.980
791,0.020,-0.004,0.980
792,0.012,0.004,0.973
793,0.000,-0.004,0.977
794,0.000,0.012,0.973
795,0.012,0.008,0.977
796,0.020,-0.004,0.965
797,0.008,-0.004,0.973
798,0.000,0.000,0.980
799,0.012,0.004,0.973
800,0.023,0.016,0.980
801,0.020,-0.012,0.961
802,-0.004,0.000,0.977
803,0.000,0.020,0.973
804,0.012,0.008,0.973
805,0.027,0.000,0.969
806,0.008,0.004,0.973
807,-0.004,0.004,0.973
808,0.008,0.000,0.973
809,0.016,-0.004,0.973
810,0.004,-0.008,0.980
811,0.000,0.000,0.980
