Sample,X,Y,Z
606,0.148,-0.164,1.137
607,-0.242,-0.312,1.117
608,-0.324,-0.578,0.949
609,0.059,-0.516,0.902
610,0.445,-0.207,1.016
611,0.238,0.008,1.145
612,-0.293,0.004,1.137
613,-0.367,-0.570,0.961
614,-0.035,-0.664,0.855
615,0.277,-0.254,1.008
616,0.324,0.086,1.047
617,-0.117,0.145,0.949
618,-0.352,0.020,0.957
619,-0.113,-0.484,1.035
620,0.184,-0.613,0.930
621,0.238,-0.258,0.941
622,-0.043,-0.102,1.012
623,-0.328,0.020,0.641
624,-0.145,-0.031,0.922
625,0.348,-0.223,1.062
626,0.258,-0.262,1.094
627,-0.164,-0.301,0.957
628,-0.395,-0.426,0.750
629,-0.020,-0.367,0.930
630,0.312,-0.266,0.910
631,0.273,-0.152,0.969
632,-0.188,-0.172,1.191
633,-0.461,-0.176,0.863
634,-0.160,-0.598,1.008
635,0.223,-0.352,0.922
636,0.316,-0.254,1.023
637,-0.035,-0.078,0.980
638,-0.227,-0.105,1.047
639,-0.164,-0.258,0.980
640,0.141,-0.484,1.121
641,0.250,-0.363,0.973
642,0.055,-0.238,1.047
643,-0.180,-0.160,1.020
644,-0.117,-0.188,0.957
645,0.074,-0.293,1.008
646,0.148,-0.328,1.070
647,-0.031,-0.273,0.965
648,-0.191,-0.246,1.023
649,-0.109,-0.176,0.938
650,0.105,-0.145,0.977
651,0.125,-0.023,0.930
652,-0.020,0.141,1.078
653,-0.164,0.148,0.961
654,-0.055,0.074,0.906
655,0.086,0.059,0.969
656,0.156,0.027,0.969
657,0.043,0.066,0.910
658,-0.090,0.113,0.891
659,-0.055,0.070,0.941
660,0.012,0.023,0.953
661,0.043,-0.020,0.922
662,-0.012,-0.012,0.945
663,-0.094,-0.039,0.984
664,-0.027,-0.070,0.945
665,0.004,-0.102,0.949
666,0.039,-0.039,1.020
667,0.004,-0.020,1.016
668,-0.031,-0.008,0.992
669,0.004,0.000,1.047
670,0.035,0.027,1.027
671,0.055,0.012,1.074
672,0.051,0.000,1.035
673,-0.012,-0.012,1.012
674,-0.031,-0.004,0.996
675,-0.016,0.000,0.996
676,-0.012,-0.008,1.000
677,-0.004,-0.004,0.988
678,-0.004,-0.016,0.953
679,0.000,-0.020,0.973
680,0.000,0.000,0.961
681,-0.004,0.008,0.961
682,-0.012,0.031,0.945
683,0.008,0.031,0.957
684,0.031,0.027,0.977
685,0.047,0.016,0.977
686,0.020,0.027,0.984
687,-0.008,0.043,0.980
688,-0.020,0.043,0.973
689,-0.016,0.023,0.973
690,0.000,0.020,0.965
691,0.000,0.008,0.980
692,0.008,0.004,0.965
693,0.008,-0.004,0.957
694,0.000,0.008,0.957
695,0.012,0.000,0.957
696,0.004,0.008,0.953
697,0.020,0.000,0.961
698,0.031,0.004,0.961
699,0.004,0.004,0.965
700,0.004,0.016,0.953
701,-0.004,0.016,0.984
702,-0.004,0.020,1.004
703,0.000,0.008,0.926
704,-0.004,0.004,1.000
705,0.004,-0.008,1.008
706,0.008,-0.004,1.020
707,0.000,-0.008,1.020
708,0.012,-0.012,1.027
709,0.008,-0.012,1.031
710,0.023,-0.027,1.016
