Sample,X,Y,Z
777,0.023,0.121,1.020
778,0.090,0.148,1.000
779,-0.113,0.086,0.996
780,0.008,-0.062,0.848
781,0.027,-0.359,0.910
782,0.047,-0.109,1.008
783,0.125,0.082,0.938
784,-0.117,0.070,1.031
785,-0.086,0.055,1.090
786,0.062,-0.062,0.938
787,0.137,-0.184,0.965
788,-0.031,-0.043,1.094
789,-0.004,0.016,0.949
790,-0.055,0.152,1.055
791,-0.070,0.188,1.047
792,0.059,-0.043,1.086
793,-0.012,-0.203,0.957
794,-0.004,-0.148,0.941
795,0.164,0.023,0.938
796,-0.074,0.113,1.047
797,-0.086,0.168,1.070
798,-0.109,-0.066,0.883
799,0.094,-0.293,0.887
800,0.207,-0.047,1.023
801,-0.109,0.109,0.938
802,-0.129,0.328,1.051
803,-0.242,0.125,0.961
804,-0.141,-0.160,0.906
805,0.203,-0.328,0.914
806,0.332,-0.145,0.918
807,-0.188,0.035,1.016
808,-0.184,0.371,1.047
809,-0.215,-0.031,0.980
810,0.051,-0.203,0.934
811,0.266,-0.418,1.027
812,0.156,-0.301,0.824
813,-0.129,0.141,1.043
814,-0.129,0.141,1.043
815,-0.359,0.434,1.012
816,-0.281,0.387,0.883
817,0.043,-0.441,1.320
818,0.188,-0.594,0.660
819,0.086,-0.387,0.938
820,-0.188,0.109,1.074
821,-0.348,0.516,1.109
822,-0.230,0.109,1.070
823,0.145,-0.578,0.867
824,0.102,-0.617,0.930
825,0.059,-0.176,0.930
826,-0.145,0.141,1.188
827,-0.504,0.766,0.957
828,-0.203,-0.035,1.117
829,0.070,-0.508,0.766
830,0.457,-0.379,1.008
831,-0.094,-0.070,0.965
832,-0.328,0.184,1.180
833,-0.531,0.348,0.867
834,-0.531,0.348,0.867
835,-0.332,-0.078,0.883
836,0.254,-0.363,1.004
837,0.270,-0.562,1.035
838,-0.070,-0.156,0.844
839,-0.473,0.125,1.004
840,-0.512,0.113,0.977
841,0.008,-0.035,1.004
842,0.055,-0.371,0.891
843,0.160,-0.586,0.961
844,-0.270,-0.125,0.914
845,-0.316,0.055,1.000
846,-0.273,0.277,1.035
847,0.008,-0.160,1.121
848,0.090,-0.492,0.828
849,0.047,-0.402,0.867
850,-0.254,-0.105,1.035
851,-0.297,0.102,1.109
852,-0.172,0.043,1.047
853,-0.074,-0.285,0.918
854,-0.074,-0.285,0.918
855,0.090,-0.410,0.980
856,-0.066,-0.211,0.969
857,-0.328,0.031,1.000
858,-0.184,0.109,1.055
859,-0.164,-0.039,0.992
860,-0.004,-0.137,0.965
861,0.043,-0.281,0.938
862,-0.094,-0.086,0.980
863,-0.320,0.121,1.004
864,-0.309,0.082,0.996
865,-0.176,-0.152,0.949
866,0.012,-0.203,0.910
867,0.016,-0.164,0.898
868,-0.164,-0.008,1.043
869,-0.227,0.047,1.012
870,-0.176,-0.109,0.957
871,-0.039,-0.336,0.863
872,0.145,-0.285,0.988
873,-0.078,-0.281,0.965
874,-0.082,0.012,0.941
875,-0.363,0.004,1.062
876,-0.203,-0.195,1.027
877,-0.145,-0.328,0.977
878,-0.086,-0.289,0.926
879,-0.164,-0.160,1.016
880,-0.105,-0.117,1.047
881,-0.141,-0.016,0.969
882,-0.207,-0.086,1.027
883,-0.188,-0.352,1.031
884,-0.238,-0.328,0.977
885,-0.125,-0.309,0.844
886,-0.082,-0.059,0.961
887,-0.195,0.023,1.066
888,-0.195,0.059,1.000
889,-0.156,-0.297,0.930
890,-0.129,-0.375,0.902
891,-0.004,-0.219,0.961
892,-0.020,-0.055,0.953
893,-0.293,0.250,1.051
894,-0.148,0.090,1.047
895,-0.020,-0.203,0.910
896,0.070,-0.309,0.949
897,-0.008,-0.086,0.957
898,-0.242,-0.039,1.031
899,-0.301,0.168,1.055
900,-0.145,0.012,1.008
901,-0.023,-0.125,0.961
902,-0.043,-0.188,1.059
903,-0.094,-0.219,0.961
904,-0.094,-0.266,0.957
905,-0.145,0.000,0.934
906,-0.125,-0.031,1.055
907,-0.191,-0.047,1.027
908,0.027,-0.207,0.977
909,-0.172,-0.266,0.941
910,-0.191,-0.340,0.996
911,-0.199,-0.203,0.934
912,-0.195,-0.141,1.023
913,-0.070,-0.062,1.008
914,-0.117,-0.176,1.004
915,-0.117,-0.176,1.004
916,-0.203,-0.168,1.012
917,-0.207,-0.266,0.965
918,-0.109,-0.254,0.961
919,-0.070,-0.102,0.969
920,-0.227,-0.008,0.988
921,-0.164,-0.070,1.012
922,-0.055,-0.070,0.949
923,-0.027,-0.250,0.863
924,-0.023,-0.141,0.969
925,-0.199,-0.027,0.977
926,-0.266,-0.008,1.000
927,-0.062,-0.078,0.902
928,0.078,-0.141,0.949
929,-0.027,-0.098,0.957
930,-0.066,0.031,1.039
931,-0.188,-0.137,1.023
932,-0.113,-0.082,0.863
933,-0.035,-0.129,0.969
934,-0.031,-0.090,1.047
935,-0.117,0.074,1.023
936,-0.320,-0.012,1.074
937,-0.285,-0.082,0.969
938,-0.121,-0.188,1.047
939,-0.016,-0.223,0.945
940,-0.148,-0.109,0.969
941,-0.230,-0.141,1.105
942,-0.246,-0.121,0.973
943,-0.117,-0.262,0.965
944,0.012,-0.250,0.930
945,-0.055,-0.211,1.008
