Sample,X,Y,Z
714,-0.098,-0.188,0.773
715,0.164,-0.293,0.910
716,0.371,0.082,1.047
717,-0.121,0.234,1.152
718,-0.461,0.277,0.930
719,-0.246,-0.117,0.902
720,0.250,-0.227,0.867
721,0.426,-0.059,1.121
722,0.160,0.148,1.125
723,-0.391,0.176,0.957
724,-0.191,0.105,0.961
725,0.273,-0.129,0.922
726,0.461,-0.098,1.176
727,0.148,-0.074,0.977
728,-0.145,0.141,1.039
729,-0.297,0.184,0.855
730,-0.035,0.129,1.020
731,0.191,-0.152,1.086
732,0.273,-0.215,0.891
733,-0.246,-0.145,0.859
734,-0.270,0.219,1.016
735,-0.184,0.223,1.035
736,-0.031,-0.066,1.090
737,0.105,-0.289,0.809
738,0.199,-0.496,0.898
739,-0.137,0.098,0.934
740,-0.027,0.312,1.277
741,-0.141,0.184,0.977
742,-0.168,-0.195,0.949
743,0.223,-0.379,0.746
744,0.117,-0.066,0.957
745,-0.035,0.215,1.266
746,-0.242,0.312,0.930
747,-0.145,-0.086,0.887
748,0.023,-0.176,0.832
749,0.281,-0.223,1.027
750,0.109,0.039,1.102
751,-0.109,0.035,0.961
752,-0.102,0.094,0.914
753,0.016,-0.105,0.879
754,0.258,-0.066,1.055
755,0.078,-0.035,1.047
756,-0.141,-0.012,0.965
757,-0.211,0.074,0.945
758,0.000,0.172,1.020
759,0.141,0.082,1.008
760,0.227,0.027,1.141
761,-0.191,-0.090,0.840
762,-0.027,-0.012,0.973
763,0.020,0.180,1.016
764,0.160,0.133,1.066
765,0.074,0.031,1.047
766,-0.043,-0.168,0.879
767,-0.027,-0.156,0.887
768,0.199,0.055,1.023
769,0.082,0.141,1.008
770,-0.043,0.148,0.996
771,-0.160,0.023,0.965
772,-0.148,-0.184,0.879
773,0.109,-0.043,0.957
774,0.121,-0.051,0.992
775,-0.059,0.145,1.043
776,-0.367,0.062,0.926
777,-0.141,-0.262,0.973
778,0.195,-0.309,0.906
779,0.426,-0.148,0.996
780,0.004,0.141,1.066
781,-0.359,0.203,1.113
782,-0.402,-0.008,0.879
783,0.324,-0.191,0.859
784,0.492,-0.141,1.000
785,0.023,0.129,1.098
786,-0.355,0.234,1.008
787,-0.410,0.113,0.875
788,0.176,-0.020,0.918
